tickerA,tickerB,sector,entryDate,exitDate,entryPriceA,entryPriceB,exitPriceA,exitPriceB,beta,halfLife,kappa,sigma,ouR2,entryZ,exitZ,holdDays,exitReason,zPnlPct,dollarPnlPct,dollarPnlAfterCost,zWin,dollarWin,gap
LLY,AZN.L,PHARMA,2026-02-03,2026-02-06,1001.788,13814.582,1056.4169,14102.5527,0.67092,9.74,0.071187,0.326662,0,-2.1333,-0.3223,3,REVERT,19.239,4.055,32.55,1,1,15.185
LLY,AZN.L,PHARMA,2026-02-11,2026-03-09,1013.5184,14816.4795,1008.39,14442,0.67092,9.74,0.071187,0.326662,0,-2.3491,0.2696,17,REVERT,23.725,1.19,3.9,1,1,22.535
LLY,AZN.L,PHARMA,2026-03-17,2026-04-09,930.35,14402,955.19,15276,0.67092,9.74,0.071187,0.326662,0,-3.244,-0.4497,15,REVERT,37.04,-1.402,-22.02,1,0,38.441
LLY,ROG.SW,PHARMA,2025-03-10,2025-03-24,823.6616,288.7225,858.5433,285.717,0.697989,12.82,0.054075,0.336261,0,-2.8906,-0.0287,10,REVERT,6.681,4.962,41.62,1,1,1.719
LLY,ROG.SW,PHARMA,2025-04-09,2025-04-10,748.1705,228.4093,715.6115,235.7836,0.697989,12.82,0.054075,0.336261,0,2.8007,-0.1146,1,REVERT,6.121,6.605,58.05,1,1,-0.485
LLY,ROG.SW,PHARMA,2025-04-17,2025-05-02,833.7866,248.0095,817.5667,264.3105,0.697989,12.82,0.054075,0.336261,0,3.3097,0.0079,8,REVERT,7.39,6.533,57.33,1,1,0.857
LLY,ROG.SW,PHARMA,2025-06-10,2025-06-20,802.8998,261.7878,758.6761,251.5996,0.697989,12.82,0.054075,0.336261,0,2.6589,0.3437,7,REVERT,5.322,2.792,19.92,1,1,2.53
LLY,ROG.SW,PHARMA,2025-07-25,2025-08-04,808.3706,251.5026,764.9128,247.4273,0.697989,12.82,0.054075,0.336261,0,2.4094,-0.2781,5,REVERT,4.839,4.245,34.45,1,1,0.594
LLY,ROG.SW,PHARMA,2025-08-07,2025-08-21,637.4539,241.7025,707.5981,254.7046,0.697989,12.82,0.054075,0.336261,0,-3.8617,-0.4431,10,REVERT,8.382,7.249,64.49,1,1,1.133
LLY,ROG.SW,PHARMA,2025-09-16,2025-09-22,762.3163,250.7263,752.5869,263.0492,0.697989,12.82,0.054075,0.336261,0,2.2874,0.0413,4,REVERT,5.203,4.707,39.07,1,1,0.497
LLY,ROG.SW,PHARMA,2025-10-01,2025-10-13,822.8362,273.9165,816.8351,281.4849,0.697989,12.82,0.054075,0.336261,0,2.0728,-0.0098,8,REVERT,4.754,2.658,18.58,1,1,2.096
LLY,ROG.SW,PHARMA,2025-10-27,2025-12-01,823.8231,259.459,1056.1273,299.8236,0.697989,12.82,0.054075,0.336261,0,2.0829,0.3515,24,REVERT,3.935,-17.34,-181.4,1,0,21.274
LLY,ROG.SW,PHARMA,2025-12-08,2025-12-15,995.9278,308.2653,1060.42,312.3405,0.697989,12.82,0.054075,0.336261,0,-2.3562,-0.0529,5,REVERT,5.11,5.553,47.53,1,1,-0.443
LLY,ROG.SW,PHARMA,2026-01-15,2026-01-21,1031.2488,335.4338,1076.7229,334.4635,0.697989,12.82,0.054075,0.336261,0,-2.5688,-0.433,3,REVERT,4.778,4.612,38.12,1,1,0.166
LLY,ROG.SW,PHARMA,2026-02-03,2026-02-04,1001.788,342.0318,1105.2753,349.8913,0.697989,12.82,0.054075,0.336261,0,-2.1627,0.4988,1,REVERT,3.778,8.726,79.26,1,1,-4.949
LLY,ROG.SW,PHARMA,2026-03-09,2026-04-01,1008.39,322.5287,954.52,318.3,0.697989,12.82,0.054075,0.336261,0,2.0144,0.291,17,REVERT,3.849,4.427,36.27,1,1,-0.578
AZN.L,ROG.SW,PHARMA,2025-03-11,2025-03-13,11478.0244,278.4848,11879.9561,284.6838,0.407596,38.28,0.018105,0.228385,0,-2.5877,-0.0828,2,REVERT,2.685,2.594,17.94,1,1,0.09
AZN.L,ROG.SW,PHARMA,2025-03-21,2025-04-03,11606.0029,290.4132,11390.041,270.2294,0.407596,38.28,0.018105,0.228385,0,-2.1078,0.1705,9,REVERT,2.078,0.972,1.72,1,1,1.106
AZN.L,ROG.SW,PHARMA,2025-04-07,2025-04-24,10054.2705,238.7916,10442.2031,254.5105,0.407596,38.28,0.018105,0.228385,0,-2.6188,-0.432,11,REVERT,2.367,1.175,3.75,1,1,1.192
AZN.L,ROG.SW,PHARMA,2025-06-26,2025-07-08,10142.2549,254.3164,10338.2207,250.0471,0.407596,38.28,0.018105,0.228385,0,-2.4091,-0.3172,8,REVERT,2.27,2.616,18.16,1,1,-0.346
AZN.L,ROG.SW,PHARMA,2025-07-24,2025-09-05,10904.124,257.2274,12088.7588,266.0571,0.407596,38.28,0.018105,0.228385,0,2.2747,0.4126,29,REVERT,2.001,-9.465,-102.65,1,0,11.466
AZN.L,ROG.SW,PHARMA,2025-09-15,2025-10-21,11412.8281,252.6669,12472.7197,272.4611,0.407596,38.28,0.018105,0.228385,0,-3.3122,0.4674,26,REVERT,3.035,6.094,52.94,1,1,-3.059
AZN.L,ROG.SW,PHARMA,2025-10-29,2025-11-05,12558.7109,252.6669,12448.7217,257.2274,0.407596,38.28,0.018105,0.228385,0,2.6222,0.4472,5,REVERT,2.289,1.611,8.11,1,1,0.678
AZN.L,ROG.SW,PHARMA,2025-11-06,2025-11-18,12832.6826,257.3244,13564.6074,297.5919,0.407596,38.28,0.018105,0.228385,0,2.493,0.4013,8,REVERT,2.197,0.675,-1.25,1,0,1.523
AZN.L,ROG.SW,PHARMA,2025-12-10,2025-12-29,13512.6133,312.4376,13746.5889,317.9683,0.407596,38.28,0.018105,0.228385,0,-2.0407,-0.4698,10,REVERT,1.657,1.01,2.1,1,1,0.647
AZN.L,ROG.SW,PHARMA,2026-01-20,2026-01-27,13518.6123,335.7249,13878.5752,339.6061,0.407596,38.28,0.018105,0.228385,0,-2.6888,-0.4671,5,REVERT,2.352,2.192,13.92,1,1,0.161
AZN.L,ROG.SW,PHARMA,2026-02-11,2026-03-03,14816.4795,346.2041,14932,344.8457,0.407596,38.28,0.018105,0.228385,0,2.7048,0.3716,14,REVERT,2.443,-0.94,-17.4,1,0,3.383
AZN.L,ROG.SW,PHARMA,2026-03-23,2026-03-27,13742,303.9,14302,312.5,0.407596,38.28,0.018105,0.228385,0,-2.4598,0.3422,4,REVERT,2.224,2.922,21.22,1,1,-0.697
BMW.DE,MBG.DE,AUTOS,2025-04-01,2025-04-04,70.3059,49.9109,64.5182,45.1572,1.308676,12.23,0.056678,0.183782,0,2.1278,3.2428,3,STOP,-4.436,-4.232,-50.32,0,0,-0.204
BMW.DE,MBG.DE,AUTOS,2025-04-07,2025-04-23,63.6453,45.1388,69.8694,48.7881,1.308676,12.23,0.056678,0.183782,0,2.1199,0.1584,10,REVERT,8.103,0.801,0.01,1,1,7.302
BMW.DE,MBG.DE,AUTOS,2025-05-23,2025-05-29,75.26,50.54,78.48,52.78,1.308676,12.23,0.056678,0.183782,0,2.1927,0.4482,4,REVERT,7.382,1.522,7.22,1,1,5.86
BMW.DE,MBG.DE,AUTOS,2025-06-23,2025-07-24,72.22,48.46,86.62,54.08,1.308676,12.23,0.056678,0.183782,0,2.3642,-0.2337,23,REVERT,9.17,-4.762,-55.62,1,0,13.932
BMW.DE,MBG.DE,AUTOS,2025-07-31,2025-08-12,83.88,50.1,87.5,52.24,1.308676,12.23,0.056678,0.183782,0,2.6265,0.4614,8,REVERT,10.746,1.274,4.74,1,1,9.472
BMW.DE,MBG.DE,AUTOS,2025-09-09,2025-10-22,84.26,51.75,80.48,52.96,1.308676,12.23,0.056678,0.183782,0,-2.1328,-0.4229,31,REVERT,8.047,-7.546,-83.46,1,0,15.593
BMW.DE,MBG.DE,AUTOS,2025-10-29,2025-11-10,82.1,57.04,86.92,58.45,1.308676,12.23,0.056678,0.183782,0,-2.695,-0.4227,8,REVERT,8.838,2.636,18.36,1,1,6.203
BMW.DE,MBG.DE,AUTOS,2025-12-03,2025-12-12,89.18,57.65,96.14,61.69,1.308676,12.23,0.056678,0.183782,0,2.2745,0.4361,7,REVERT,7.754,1.366,5.66,1,1,6.388
BMW.DE,MBG.DE,AUTOS,2026-01-06,2026-01-08,93.04,61.45,92.6,59.96,1.308676,12.23,0.056678,0.183782,0,-2.7927,-0.4809,2,REVERT,9.282,2.7,19,1,1,6.582
BMW.DE,MBG.DE,AUTOS,2026-01-13,2026-01-20,88.46,59.86,86.08,56.85,1.308676,12.23,0.056678,0.183782,0,-2.8213,0.1712,5,REVERT,10.443,3.89,30.9,1,1,6.553
BMW.DE,MBG.DE,AUTOS,2026-02-11,2026-02-19,89.46,57.95,90.08,58.75,1.308676,12.23,0.056678,0.183782,0,2.0786,0.437,6,REVERT,6.893,1.114,3.14,1,1,5.78
BMW.DE,VOW3.DE,AUTOS,2025-05-28,2025-06-19,79.74,96.54,71.5,86.54,1.127338,15.24,0.045484,0.203756,0,2.4576,0.4934,16,REVERT,10.812,-1.344,-21.44,1,0,12.156
BMW.DE,VOW3.DE,AUTOS,2025-07-02,2025-07-23,79.08,90.94,83.24,95.52,1.127338,15.24,0.045484,0.203756,0,2.8772,-0.4312,15,REVERT,14.578,0.417,-3.83,1,0,14.161
BMW.DE,VOW3.DE,AUTOS,2025-09-08,2025-09-18,87.92,102.6,83.42,97.46,1.127338,15.24,0.045484,0.203756,0,-3.8136,-0.2318,8,REVERT,20.485,0.529,-2.71,1,0,19.956
BMW.DE,VOW3.DE,AUTOS,2025-09-26,2025-10-08,85.74,90.62,80.26,91.32,1.127338,15.24,0.045484,0.203756,0,2.0772,-0.0304,8,REVERT,13.843,7.262,64.62,1,1,6.581
BMW.DE,VOW3.DE,AUTOS,2025-11-05,2025-11-12,85.8,93.4,89.06,98.6,1.127338,15.24,0.045484,0.203756,0,2.4986,0.0691,5,REVERT,15.604,2.477,16.77,1,1,13.127
BMW.DE,VOW3.DE,AUTOS,2025-12-02,2025-12-05,89.56,101.2,96.46,106.9,1.127338,15.24,0.045484,0.203756,0,-2.3414,-0.4825,3,REVERT,11.14,1.355,5.55,1,1,9.786
BMW.DE,VOW3.DE,AUTOS,2026-01-13,2026-01-20,88.46,102.1,86.08,97.36,1.127338,15.24,0.045484,0.203756,0,-2.0259,0.0615,5,REVERT,11.413,2.543,17.43,1,1,8.87
BMW.DE,VOW3.DE,AUTOS,2026-01-22,2026-02-03,87.92,105.3,87.64,102.25,1.127338,15.24,0.045484,0.203756,0,-3.142,-0.4266,8,REVERT,14.942,2.947,21.47,1,1,11.995
BMW.DE,VOW3.DE,AUTOS,2026-03-06,2026-04-01,79.8,89.98,79.02,88.5,1.127338,15.24,0.045484,0.203756,0,2.0843,-0.0571,18,REVERT,12.449,-0.877,-16.77,1,0,13.325
BMW.DE,STLA,AUTOS,2025-03-31,2025-04-11,69.9074,10.3014,62.9622,8.1511,0.456992,10.17,0.068159,0.239051,0,-2.1907,-0.4363,9,REVERT,2.249,-0.396,-11.96,1,0,2.645
BMW.DE,STLA,AUTOS,2025-05-28,2025-06-06,79.74,10.15,76.68,9.87,0.456992,10.17,0.068159,0.239051,0,2.391,0.4572,7,REVERT,2.376,2.577,17.77,1,1,-0.201
BMW.DE,STLA,AUTOS,2025-06-18,2025-06-27,72.54,9.55,76.84,10.19,0.456992,10.17,0.068159,0.239051,0,-2.0254,0.1803,6,REVERT,2.314,2.865,20.65,1,1,-0.552
BMW.DE,STLA,AUTOS,2025-07-08,2025-07-23,79.82,10.11,83.24,10.34,0.456992,10.17,0.068159,0.239051,0,2.1366,0.2625,11,REVERT,2.301,-3.245,-40.45,1,0,5.546
BMW.DE,STLA,AUTOS,2025-09-09,2025-09-11,84.26,8.92,84.34,9.57,0.456992,10.17,0.068159,0.239051,0,-2.0618,-3.3202,2,STOP,-1.495,-3.235,-40.35,0,0,1.74
BMW.DE,STLA,AUTOS,2025-09-12,2025-09-25,83.82,9.32,84.82,9.31,0.456992,10.17,0.068159,0.239051,0,-2.4322,-0.0946,9,REVERT,2.797,1.242,4.42,1,1,1.555
BMW.DE,STLA,AUTOS,2025-10-08,2025-10-30,80.26,10.8,81.38,10.14,0.456992,10.17,0.068159,0.239051,0,-3.2276,0.4906,16,REVERT,3.385,4.188,33.88,1,1,-0.803
BMW.DE,STLA,AUTOS,2025-11-05,2025-11-28,85.8,10.25,88.04,10.66,0.456992,10.17,0.068159,0.239051,0,3.3541,0.3139,16,REVERT,3.659,-0.783,-15.83,1,0,4.442
BMW.DE,STLA,AUTOS,2025-12-05,2025-12-16,96.46,12.05,94.26,11.83,0.456992,10.17,0.068159,0.239051,0,2.0801,0.1258,7,REVERT,2.323,1.446,6.46,1,1,0.876
BMW.DE,STLA,AUTOS,2026-02-05,2026-02-06,88.94,9.54,88.44,7.28,0.456992,10.17,0.068159,0.239051,0,2.0425,4.2054,1,STOP,-2.552,-10.264,-110.64,0,0,7.712
BMW.DE,STLA,AUTOS,2026-02-09,2026-02-26,88.24,7.31,88.84,8.05,0.456992,10.17,0.068159,0.239051,0,2.9293,0.2681,12,REVERT,3.039,3.946,31.46,1,1,-0.907
BMW.DE,TM,AUTOS,2025-03-20,2025-04-17,75.771,188.4601,66.6625,176.38,0.997607,6.59,0.105104,0.33028,0,-2.3453,-0.8471,20,TIMEOUT,7.566,-5.626,-64.26,1,0,13.192
BMW.DE,TM,AUTOS,2025-05-09,2025-05-27,75.6002,187.53,76.44,186.68,0.997607,6.59,0.105104,0.33028,0,2.1459,0.4619,11,REVERT,8.529,-1.563,-23.63,1,0,10.092
BMW.DE,TM,AUTOS,2025-06-27,2025-07-25,76.84,175.74,89.02,188.49,0.997607,6.59,0.105104,0.33028,0,2.2503,0.1065,19,REVERT,11.938,-8.613,-94.13,1,0,20.552
BMW.DE,TM,AUTOS,2025-09-05,2025-09-24,88.44,199.62,84.82,198.09,0.997607,6.59,0.105104,0.33028,0,-2.2639,-0.3338,13,REVERT,10.929,-3.329,-41.29,1,0,14.257
BMW.DE,TM,AUTOS,2025-10-02,2025-10-10,87.14,190.52,78.48,185.22,0.997607,6.59,0.105104,0.33028,0,2.1728,-0.3519,6,REVERT,10.736,7.163,63.63,1,1,3.573
BMW.DE,TM,AUTOS,2025-11-05,2025-12-04,85.8,199.15,93.18,198.27,0.997607,6.59,0.105104,0.33028,0,2.3129,2.6427,20,TIMEOUT,-1.805,-9.042,-98.42,0,0,7.238
BMW.DE,TM,AUTOS,2025-12-05,2025-12-12,96.46,196.56,96.14,208.12,0.997607,6.59,0.105104,0.33028,0,2.97,0.4432,5,REVERT,16.399,6.199,53.99,1,1,10.201
BMW.DE,TM,AUTOS,2026-01-13,2026-01-28,88.46,229.03,87,218.89,0.997607,6.59,0.105104,0.33028,0,-2.3109,-0.453,10,REVERT,8.986,2.766,19.66,1,1,6.219
BMW.DE,TM,AUTOS,2026-02-13,2026-02-18,88.9,248.29,91.8,243.2,0.997607,6.59,0.105104,0.33028,0,-2.0488,-0.0198,2,REVERT,9.081,5.307,45.07,1,1,3.774
BMW.DE,TM,AUTOS,2026-03-02,2026-03-05,85,243.66,81.42,221.48,0.997607,6.59,0.105104,0.33028,0,-2.6362,0.0968,3,REVERT,11.081,4.869,40.69,1,1,6.211
BMW.DE,TM,AUTOS,2026-03-13,2026-03-16,81.3,210.84,79.08,213.23,0.997607,6.59,0.105104,0.33028,0,2.1898,0.46,1,REVERT,8.35,3.861,30.61,1,1,4.488
BMW.DE,F,AUTOS,2025-03-17,2025-04-15,77.8963,9.4353,66.5486,8.9883,0.998654,17.4,0.039847,0.40215,0,-2.2852,-0.2529,21,REVERT,8.627,-9.836,-106.36,1,0,18.463
BMW.DE,F,AUTOS,2025-05-28,2025-06-06,79.74,9.8142,76.68,9.9011,0.998654,17.4,0.039847,0.40215,0,2.5558,0.0988,7,REVERT,10.509,4.721,39.21,1,1,5.788
BMW.DE,F,AUTOS,2025-06-16,2025-06-27,74.06,10.2485,76.84,10.4222,0.998654,17.4,0.039847,0.40215,0,-2.244,-0.3599,8,REVERT,8.535,2.061,12.61,1,1,6.474
BMW.DE,F,AUTOS,2025-07-15,2025-08-04,85.06,11.1652,82.58,10.5669,0.998654,17.4,0.039847,0.40215,0,2.0317,0.4847,14,REVERT,6.826,-2.436,-32.36,1,0,9.262
BMW.DE,F,AUTOS,2025-08-21,2025-08-22,90.42,11.0805,91.42,11.4814,0.998654,17.4,0.039847,0.40215,0,2.0838,-0.0167,1,REVERT,8.822,2.508,17.08,1,1,6.315
BMW.DE,F,AUTOS,2025-08-27,2025-08-28,89.48,11.6477,90.18,11.4521,0.998654,17.4,0.039847,0.40215,0,-2.3108,-0.4674,1,REVERT,8.1,2.459,16.59,1,1,5.641
BMW.DE,F,AUTOS,2025-09-09,2025-09-24,84.26,11.2369,84.82,11.3739,0.998654,17.4,0.039847,0.40215,0,-2.3601,-0.3102,11,REVERT,9.116,-0.552,-13.52,1,0,9.668
BMW.DE,F,AUTOS,2025-10-03,2025-11-05,86.42,12.3909,85.8,12.8213,0.998654,17.4,0.039847,0.40215,0,-2.4048,0.1504,23,REVERT,10.398,-4.186,-49.86,1,0,14.583
BMW.DE,F,AUTOS,2025-12-04,2025-12-12,93.18,12.9992,96.14,13.6126,0.998654,17.4,0.039847,0.40215,0,2.7048,0.4415,6,REVERT,10.294,1.535,7.35,1,1,8.758
BMW.DE,F,AUTOS,2026-01-08,2026-02-03,92.6,14.2457,87.64,13.5829,0.998654,17.4,0.039847,0.40215,0,-2.7379,-0.448,17,REVERT,10.957,-0.71,-15.1,1,0,11.667
BMW.DE,F,AUTOS,2026-02-25,2026-02-27,88.12,14.43,89.46,14.09,0.998654,17.4,0.039847,0.40215,0,-2.3524,-0.4928,2,REVERT,9.205,3.874,30.74,1,1,5.331
BMW.DE,F,AUTOS,2026-03-12,2026-03-19,81.68,12.04,76.34,11.64,0.998654,17.4,0.039847,0.40215,0,2.0003,0.2179,5,REVERT,8.34,3.22,24.2,1,1,5.12
MBG.DE,VOW3.DE,AUTOS,2025-04-04,2025-04-16,45.1572,82.0892,46.3767,83.3463,0.846955,8.26,0.083905,0.152494,0,-2.6727,-0.4964,8,REVERT,66.331,1.403,6.03,1,1,64.927
MBG.DE,VOW3.DE,AUTOS,2025-05-12,2025-05-16,52.86,94.8951,52.5,96.49,0.846955,8.26,0.083905,0.152494,0,2.5422,0.2093,4,REVERT,48.996,2.104,13.04,1,1,46.891
MBG.DE,VOW3.DE,AUTOS,2025-06-10,2025-06-17,52.12,92.62,49.525,88.46,0.846955,8.26,0.083905,0.152494,0,2.1109,0.2206,5,REVERT,37.53,1.175,3.75,1,1,36.355
MBG.DE,VOW3.DE,AUTOS,2025-07-17,2025-07-25,51.91,90.6,55.49,100.35,0.846955,8.26,0.083905,0.152494,0,2.0194,0.1213,6,REVERT,33.53,2.218,14.18,1,1,31.312
MBG.DE,VOW3.DE,AUTOS,2025-09-08,2025-09-18,52.5,102.6,51.56,97.46,0.846955,8.26,0.083905,0.152494,0,-3.8379,0.1433,8,REVERT,223.853,2.453,16.53,1,1,221.401
MBG.DE,VOW3.DE,AUTOS,2025-09-23,2025-10-14,51.97,93.22,52.29,90.08,0.846955,8.26,0.083905,0.152494,0,2.0555,0.3077,15,REVERT,37.343,-3.469,-42.69,1,0,40.811
MBG.DE,VOW3.DE,AUTOS,2025-10-29,2025-11-11,57.04,92,58.77,97.64,0.846955,8.26,0.083905,0.152494,0,3.3243,0.2433,9,REVERT,33.761,2.159,13.59,1,1,31.602
MBG.DE,VOW3.DE,AUTOS,2025-12-03,2025-12-19,57.65,102.85,59.84,104.05,0.846955,8.26,0.083905,0.152494,0,-2.9902,-0.3638,12,REVERT,47.296,2.811,20.11,1,1,44.485
MBG.DE,VOW3.DE,AUTOS,2026-01-06,2026-01-15,61.45,103.1,59.34,102.85,0.846955,8.26,0.083905,0.152494,0,2.7205,-0.3527,7,REVERT,28.919,3.228,24.28,1,1,25.691
MBG.DE,VOW3.DE,AUTOS,2026-01-22,2026-02-02,58.81,105.3,58.42,102.75,0.846955,8.26,0.083905,0.152494,0,-2.6837,-0.4461,7,REVERT,40.301,1.388,5.88,1,1,38.913
MBG.DE,VOW3.DE,AUTOS,2026-03-09,2026-03-18,54.25,87.82,53.47,88.42,0.846955,8.26,0.083905,0.152494,0,2.0214,0.4364,7,REVERT,18.288,2.016,12.16,1,1,16.272
MBG.DE,STLA,AUTOS,2025-03-27,2025-04-15,51.9725,10.8528,46.1466,8.6013,0.318271,8.74,0.079299,0.196702,0,-2.2741,-0.4424,13,REVERT,1.786,-4.607,-54.07,1,0,6.392
MBG.DE,STLA,AUTOS,2025-06-17,2025-07-02,49.525,9.58,50.72,10.33,0.318271,8.74,0.079299,0.196702,0,-2.2889,-0.2653,10,REVERT,1.978,-0.079,-8.79,1,0,2.057
MBG.DE,STLA,AUTOS,2025-07-10,2025-07-23,53.11,10.37,51,10.34,0.318271,8.74,0.079299,0.196702,0,2.0843,-0.4456,9,REVERT,1.58,3.881,30.81,1,1,-2.301
MBG.DE,STLA,AUTOS,2025-09-11,2025-09-24,52.06,9.57,52.55,9.63,0.318271,8.74,0.079299,0.196702,0,-2.2836,-0.0548,9,REVERT,2.145,0.742,-0.58,1,0,1.403
MBG.DE,STLA,AUTOS,2025-10-29,2025-11-18,57.04,11.21,56.53,9.74,0.318271,8.74,0.079299,0.196702,0,2.0742,0.4623,14,REVERT,1.532,-3.279,-40.79,1,0,4.811
MBG.DE,STLA,AUTOS,2025-12-03,2025-12-04,57.65,11.46,60.42,11.84,0.318271,8.74,0.079299,0.196702,0,-3.0904,-0.4085,1,REVERT,2.545,3.75,29.5,1,1,-1.204
MBG.DE,STLA,AUTOS,2026-01-02,2026-01-05,61.93,11.42,60.44,11.31,0.318271,8.74,0.079299,0.196702,0,2.1231,0.4865,1,REVERT,1.52,2.099,12.99,1,1,-0.58
MBG.DE,STLA,AUTOS,2026-01-14,2026-01-20,60.7,10.17,56.85,9.36,0.318271,8.74,0.079299,0.196702,0,2.3611,-0.4657,3,REVERT,1.751,3.808,30.08,1,1,-2.057
MBG.DE,STLA,AUTOS,2026-02-04,2026-02-06,60.95,10.23,58.78,7.28,0.318271,8.74,0.079299,0.196702,0,2.0696,3.7131,2,STOP,-1.517,-5.618,-64.18,0,0,4.1
MBG.DE,STLA,AUTOS,2026-02-09,2026-02-26,58.31,7.31,59,8.05,0.318271,8.74,0.079299,0.196702,0,2.6001,0.4728,12,REVERT,1.928,2.039,12.39,1,1,-0.11
MBG.DE,STLA,AUTOS,2026-03-19,2026-04-08,51.64,6.5,54.39,7.76,0.318271,8.74,0.079299,0.196702,0,-2.2712,-0.4652,12,REVERT,1.678,-0.844,-16.44,1,0,2.522
MBG.DE,TM,AUTOS,2025-03-20,2025-04-23,53.8316,188.4601,48.7881,181.43,0.656787,11.46,0.060477,0.252657,0,-2.4413,-0.1585,22,REVERT,19.168,-6.919,-77.19,1,0,26.087
MBG.DE,TM,AUTOS,2025-05-12,2025-05-23,52.86,192.32,50.54,182.3,0.656787,11.46,0.060477,0.252657,0,2.0599,0.1756,9,REVERT,16.793,0.967,1.67,1,1,15.826
MBG.DE,TM,AUTOS,2025-07-02,2025-07-22,50.72,172.01,51,169.99,0.656787,11.46,0.060477,0.252657,0,2.405,0.2365,13,REVERT,18.193,-1.323,-21.23,1,0,19.516
MBG.DE,TM,AUTOS,2025-07-23,2025-07-24,51,193.18,54.08,191.66,0.656787,11.46,0.060477,0.252657,0,-2.282,-0.384,1,REVERT,18.296,6.556,57.56,1,1,11.74
MBG.DE,TM,AUTOS,2025-08-01,2025-08-14,49.1,179.69,52.72,192.48,0.656787,11.46,0.060477,0.252657,0,-2.0386,-0.3182,9,REVERT,16.256,2.698,18.98,1,1,13.558
MBG.DE,TM,AUTOS,2025-09-05,2025-09-24,52.92,199.62,52.55,198.09,0.656787,11.46,0.060477,0.252657,0,-2.1065,0.2021,13,REVERT,17.781,-0.196,-9.96,1,0,17.977
MBG.DE,TM,AUTOS,2025-09-30,2025-10-08,53.89,191.09,53.56,198.21,0.656787,11.46,0.060477,0.252657,0,2.3374,0.3073,6,REVERT,17.3,3.06,22.6,1,1,14.24
MBG.DE,TM,AUTOS,2025-11-05,2025-11-21,58.23,199.15,57.02,197.62,0.656787,11.46,0.060477,0.252657,0,2.5935,0.4089,12,REVERT,17.022,1.573,7.73,1,1,15.448
MBG.DE,TM,AUTOS,2025-12-02,2025-12-05,59.23,196.99,61.6,196.56,0.656787,11.46,0.060477,0.252657,0,2.0458,3.1179,3,STOP,-8.023,-4.145,-49.45,0,0,-3.878
MBG.DE,TM,AUTOS,2025-12-08,2025-12-15,61.5,195.21,61.69,214.81,0.656787,11.46,0.060477,0.252657,0,2.5509,-0.2126,5,REVERT,16.335,6.286,54.86,1,1,10.049
MBG.DE,TM,AUTOS,2026-01-15,2026-02-04,59.34,232.33,60.95,241.39,0.656787,11.46,0.060477,0.252657,0,-2.1709,-0.3581,13,REVERT,16.428,0.152,-6.48,1,0,16.276
MBG.DE,TM,AUTOS,2026-02-11,2026-02-18,57.95,242.81,59.4,243.2,0.656787,11.46,0.060477,0.252657,0,-2.0359,-0.2544,4,REVERT,18.025,2.397,15.97,1,1,15.628
MBG.DE,TM,AUTOS,2026-03-02,2026-03-05,56.63,243.66,55.65,221.48,0.656787,11.46,0.060477,0.252657,0,-2.1817,0.3944,3,REVERT,19.156,4.248,34.48,1,1,14.908
MBG.DE,F,AUTOS,2025-03-19,2025-04-16,55.1753,9.6731,46.3767,8.9407,0.759548,12.71,0.054524,0.321596,0,-2.4721,-0.4509,20,REVERT,5.422,-10.196,-109.96,1,0,15.618
MBG.DE,F,AUTOS,2025-05-28,2025-06-04,53,9.8142,51.54,9.8818,0.759548,12.71,0.054524,0.321596,0,2.0762,0.0285,5,REVERT,5.619,3.278,24.78,1,1,2.342
MBG.DE,F,AUTOS,2025-06-16,2025-07-10,50.42,10.2485,53.11,11.4933,0.759548,12.71,0.054524,0.321596,0,-2.3159,-0.2285,16,REVERT,5.948,-3.891,-46.91,1,0,9.839
MBG.DE,F,AUTOS,2025-07-24,2025-07-31,54.08,10.8661,50.1,10.6827,0.759548,12.71,0.054524,0.321596,0,2.342,-0.3661,5,REVERT,5.564,6.078,52.78,1,1,-0.514
MBG.DE,F,AUTOS,2025-10-07,2025-10-14,55.17,11.6575,52.29,11.3934,0.759548,12.71,0.054524,0.321596,0,2.925,-0.1376,5,REVERT,7.972,3.5,27,1,1,4.472
MBG.DE,F,AUTOS,2025-10-22,2025-10-29,52.96,12.1562,57.04,12.9484,0.759548,12.71,0.054524,0.321596,0,-2.4153,-0.0712,5,REVERT,6.94,2.754,19.54,1,1,4.185
MBG.DE,F,AUTOS,2025-12-02,2025-12-11,59.23,12.8211,61.15,13.484,0.759548,12.71,0.054524,0.321596,0,2.0188,0.3093,7,REVERT,4.892,0.685,-1.15,1,0,4.207
MBG.DE,F,AUTOS,2026-01-08,2026-01-14,59.96,14.2457,60.7,13.6917,0.759548,12.71,0.054524,0.321596,0,-2.9008,-0.3784,4,REVERT,7.454,4.188,33.88,1,1,3.266
MBG.DE,F,AUTOS,2026-01-27,2026-02-02,56.93,13.7808,58.42,13.662,0.759548,12.71,0.054524,0.321596,0,-2.1487,-0.4517,4,REVERT,5.08,3.272,24.72,1,1,1.808
MBG.DE,F,AUTOS,2026-03-13,2026-03-17,54.85,11.67,53.71,11.94,0.759548,12.71,0.054524,0.321596,0,2.1311,0.45,2,REVERT,4.823,3.836,30.36,1,1,0.987
